mp-29740, None
mp-12463, TI
mp-12464, SM
mp-12465, SM
mp-12466, TI
mp-14622, SM
mp-1691, TI
mp-14628, trivial
mp-10744, SM
mp-12535, trivial
mp-12543, None
mp-12544, None
mp-12545, None
mp-14652, trivial
mp-14787, SM
mp-10852, SM
mp-10853, SM
mp-10854, SM
mp-10856, TI
mp-10857, SM
mp-10858, SM
mp-1482, SM
mp-12689, SM
mp-12691, SM
mp-23004, trivial
mp-2079, trivial
mp-12867, trivial
mp-11086, SM
mp-2378, SM
mp-12911, None
mp-12927, trivial
mp-12975, None
mp-12977, SM
mp-15318, None
mp-10762, None
mp-2091, SM
mp-13000, SM
mp-1079286, None
mp-13007, SM
mp-13009, None
mp-1301, TI
mp-13055, trivial
mp-1080695, None
mp-11272, SM
mp-1078448, trivial
mp-11288, SM
mp-1080736, trivial
mp-13134, None
mp-1006321, SM
mp-13135, SM
mp-561753, TI
mp-556045, SM
mp-13148, None
mp-15556, trivial
mp-15557, trivial
mp-25053, SM
mp-15588, TI
mp-11393, SM
mp-15607, SM
mp-2105, SM
mp-15635, SM
mp-15659, TI
mp-13288, SM
mp-684768, None
mp-13323, trivial
mp-13326, trivial
mp-13327, SM
mp-13334, trivial
mp-13356, None
mp-11508, TI
mp-1341, SM
mp-13415, SM
mp-13416, SM
mp-13427, SM
mp-13429, TI
mp-15827, TI
mp-18971, None
mp-4190, None
mp-13485, SM
mp-29422, trivial
mp-685148, None
mp-20907, SM
mp-19074, None
mp-19098, None
mp-24341, None
mp-42190, None
mp-905285, trivial
mp-22628, trivial
mp-29465, trivial
mp-3316, trivial
mp-1079828, None
mp-13937, SM
mp-22629, None
mp-4253, None
mp-19218, None
mvc-11553, TI
mp-24412, None
mp-19241, trivial
mp-19245, None
mp-20976, SM
mp-19274, None
mp-20991, trivial
mp-29763, SM
mp-22667, TI
mp-19331, None
mp-19375, None
mp-4360, None
mp-21052, SM
mp-4385, trivial
mp-24589, trivial
mp-4391, trivial
mp-1078659, None
mp-22758, TI
mp-30840, TI
mp-27291, SM
mp-22768, None
mp-21136, SM
mp-4525, None
mp-21141, SM
mp-20400, None
mp-22810, None
mp-24844, None
mp-24855, None
mp-24856, None
mp-28235, SM
mp-21190, trivial
mp-19755, None
mp-18848, trivial
mp-33319, None
mp-24934, None
mp-21205, None
mp-29679, trivial
mp-25004, None
mp-21222, None
mp-25012, None
mp-28282, SM
mp-28283, SM
mp-1079352, None
mp-3336, trivial
mp-4663, TI
mp-28295, trivial
mp-23048, SM
mp-19788, None
mp-19789, None
mp-29711, trivial
mp-35143, SM
mp-23038, SM
mp-28323, trivial
mp-22955, trivial
mp-19808, SM
mp-21267, None
mp-21269, SM
mp-22966, trivial
mp-33554, None
mp-19825, SM
mp-3363, SM
mp-19159, SM
mp-28357, SM
mp-22991, SM
mp-19843, SM
mp-29750, trivial
mp-29751, None
mp-28369, trivial
mp-23022, trivial
mp-23092, None
mp-30925, trivial
mp-33746, None
mp-3382, None
mp-21337, TI
mp-21346, SM
mp-28405, trivial
mp-19885, trivial
mp-21350, None
mp-21357, trivial
mp-3395, trivial
mp-487, trivial
mp-28416, TI
mp-19906, SM
mp-28423, trivial
mp-23084, trivial
mp-19910, SM
mp-19912, None
mp-21382, None
mp-4900, trivial
mp-4901, SM
mp-28439, trivial
mp-3408, SM
mp-23104, trivial
mp-23108, SM
mp-23120, trivial
mp-23127, trivial
mp-23137, trivial
mp-23138, trivial
mp-4952, SM
mp-19947, SM
mp-28473, trivial
mp-19955, SM
mp-19093, SM
mp-1079925, None
mp-715496, SM
mp-608386, trivial
mp-738575, None
mp-19406, None
mp-676437, trivial
mp-6145, SM
mp-819180, TI
mp-611150, SM
mp-651344, SM
mp-6692, None
mp-1078185, trivial
mp-4675, trivial
mp-27552, trivial
mp-1078180, None
mp-1078188, None
mp-1078202, SM
mp-1078209, None
mp-1078212, None
mp-24843, SM
mp-541449, TI
mp-1078203, None
mp-1078231, TI
mp-1078239, trivial
mp-1078253, SM
mp-6653, SM
mp-1078259, trivial
mp-1078257, TI
mp-7560, trivial
mp-7027, trivial
mp-1078269, trivial
mp-1078277, trivial
mp-1078280, SM
mp-22230, trivial
mp-1078291, SM
mp-1078299, SM
mp-1078298, trivial
mp-754019, None
mp-1078304, SM
mp-1078197, None
mp-1078316, None
mp-1078326, trivial
mp-1078328, TI
mp-1078329, trivial
mp-484, trivial
mp-1078348, SM
mp-1078295, trivial
mp-19751, SM
mp-19448, SM
mp-1078358, None
mp-1078362, SM
mp-1078366, trivial
mp-505769, SM
mp-1078377, None
mp-8697, trivial
mp-1078379, trivial
mp-1078391, trivial
mp-1078392, trivial
mp-4482, trivial
mp-1078397, trivial
mp-1078398, None
mp-1078408, SM
mp-1078456, None
mp-1078405, trivial
mp-1078429, trivial
mp-1078428, SM
mp-1078205, trivial
mp-1078431, trivial
mp-1078250, trivial
mp-18977, trivial
mp-1078439, SM
mp-1078441, trivial
mp-553281, trivial
mp-1078367, SM
mp-1078354, trivial
mp-1078303, SM
mp-3771, trivial
mp-1078458, TI
mp-13935, SM
mp-1078470, trivial
mp-1078483, trivial
mp-1078491, None
mp-1078258, trivial
mp-1078510, None
mp-1078244, trivial
mp-1078511, None
mp-1078539, None
mp-560374, None
mp-1078537, None
mp-1078544, SM
mp-20689, SM
mp-3721, trivial
mp-7447, trivial
mp-1078556, None
mp-19082, TI
mp-1078778, None
mp-1078567, TI
mp-557382, trivial
mp-1078573, None
mp-1078579, None
mp-1078580, None
mp-13939, SM
mp-1078616, None
mp-1078605, None
mp-1078631, trivial
mp-1078473, TI
mp-1078630, trivial
mp-1078636, trivial
mp-1078649, TI
mp-28453, trivial
mp-614792, SM
mp-1078667, None
mp-1078671, None
mp-1078670, None
mp-1078672, None
mp-15955, SM
mp-19417, trivial
mp-14039, trivial
mp-1078713, SM
mp-1078727, trivial
mp-1078738, SM
mp-1078741, SM
mp-1078748, trivial
mp-1078751, trivial
mp-1078750, None
mp-1078411, TI
mp-1078771, TI
mp-25173, trivial
mp-865403, None
mp-1078776, None
mp-19376, SM
mp-1078791, None
mp-1078792, TI
mp-1078793, TI
mp-1078518, SM
mp-1078802, None
mp-1078810, SM
mp-613, TI
mp-1078818, None
mp-1078829, None
mp-1078848, None
mp-1078849, trivial
mp-1078815, None
mp-1078854, TI
mp-1078866, SM
mp-1078874, None
mp-1078878, None
mp-1078889, SM
mp-1078891, None
mp-1078898, SM
mp-1078908, trivial
mp-1078914, None
mp-1078916, SM
mp-1078913, SM
mp-569548, trivial
mp-1078933, None
mp-1078932, None
mp-1078460, None
mp-1078939, None
mp-1078948, trivial
mp-1078957, SM
mp-1080738, None
mp-1078965, trivial
mp-1078971, trivial
mp-1078978, TI
mp-1078980, trivial
mp-1078996, None
mp-1078995, None
mp-818838, trivial
mp-1079021, None
mp-1079029, trivial
mp-1079033, None
mp-1079040, SM
mp-1079044, TI
mp-27178, trivial
mp-1079052, TI
mp-1079047, None
mp-1079053, SM
mp-1079050, trivial
mp-1079056, None
mp-1079059, None
mp-539, trivial
mp-1079089, SM
mp-1079090, TI
mp-1079094, None
mp-29617, TI
mp-1079096, trivial
mp-1079110, TI
mp-1079112, SM
mp-1079113, trivial
mp-1079120, SM
mp-1079127, None
mp-755382, None
mp-1079130, trivial
mp-1079135, SM
mp-1078668, None
mp-25089, trivial
mp-1079149, trivial
mp-1079166, None
mp-1079159, None
mp-1079170, None
mp-1079171, TI
mp-1079169, SM
mp-1079197, SM
mp-1079200, None
mp-1079205, TI
mp-1079211, trivial
mp-1079218, None
mp-1080110, None
mp-30846, SM
mp-1079230, None
mp-1079232, trivial
mp-1079251, SM
mp-1079255, SM
mp-1079262, None
mp-1079264, trivial
mp-19168, trivial
mp-1079273, SM
mp-2920, trivial
mp-1079288, SM
mp-19403, trivial
mp-1079290, None
mp-1079303, TI
mp-1079306, TI
mp-9208, SM
mp-1078725, trivial
mp-1079391, None
mp-1079311, TI
mp-1079221, TI
mp-1078929, None
mp-540570, None
mp-1079334, SM
mp-1079339, trivial
mp-510294, SM
mp-1079335, TI
mp-1079111, SM
mp-1079347, SM
mp-1079348, SM
mp-1079351, SM
mp-1079355, TI
mp-1079356, None
mp-19127, trivial
mp-1078487, None
mp-1079374, None
mp-1079377, None
mp-1079383, SM
mp-1079388, None
mp-1079406, SM
mp-1079409, None
mp-1079413, None
mp-1078588, SM
mp-5470, trivial
mp-1079427, None
mp-1079428, None
mp-1079430, None
mp-1079439, None
mp-1079449, None
mp-1079450, SM
mp-655360, None
mp-1079447, None
mp-1078278, TI
mp-1079462, None
mp-1079461, None
mp-1079458, SM
mp-1079481, None
mp-1079489, SM
mp-7819, TI
mp-1079487, trivial
mp-1079498, SM
mp-1079501, SM
mp-1079513, trivial
mp-1079508, SM
mp-1078732, None
mp-1079510, SM
mp-1079516, None
mp-1079136, SM
mp-1079192, SM
mp-1079518, TI
mp-8695, trivial
mp-30943, trivial
mp-19182, trivial
mp-31515, TI
mp-1079523, None
mp-1079560, SM
mp-31144, TI
mp-1079563, None
mp-1079613, None
mp-1079576, SM
mp-1079578, SM
mp-601706, None
mp-1079615, trivial
mp-1079629, None
mp-1079633, None
mp-1079588, None
mp-676058, None
mp-557296, None
mp-1079600, trivial
mp-1079609, None
mp-1079618, SM
mp-1079584, SM
mp-1079620, trivial
mp-1079632, None
mp-1079644, TI
mp-2832, TI
mp-1079659, SM
mp-1079664, SM
mp-1079666, trivial
mp-1079667, None
mp-1079670, trivial
mp-1079672, None
mp-1079676, None
mp-1079705, trivial
mp-1079686, SM
mp-1079691, None
mp-1079692, None
mp-1079697, None
mp-1079704, None
mp-1079706, None
mp-1079715, TI
mp-1079726, trivial
mp-1079723, None
mp-458, SM
mp-622596, None
mp-18995, trivial
mp-1079737, None
mp-1079749, SM
mp-1079752, trivial
mp-1078830, None
mp-1079754, trivial
mp-1079757, None
mp-1078904, TI
mp-2928, trivial
mp-1079772, trivial
mp-1079773, None
mp-11659, trivial
mp-1079778, trivial
mp-1079779, None
mp-1079781, None
mp-1079785, TI
mp-1079798, None
mp-1079803, None
mp-1079812, None
mp-1079822, SM
mp-1079824, TI
mp-1079837, None
mp-1079838, TI
mp-1079840, SM
mp-1079841, None
mp-1078907, None
mp-510546, SM
mp-865747, None
mp-1079864, None
mp-1079871, None
mp-698039, SM
mp-1079886, SM
mp-1079893, TI
mp-1079891, trivial
mp-1079895, SM
mp-1079897, None
mp-1079900, None
mp-1079902, None
mp-1079480, TI
mp-1079921, TI
mp-1079918, trivial
mp-1079935, None
mp-1078443, trivial
mp-1079939, None
mp-1079951, None
mp-1079954, None
mp-28508, trivial
mp-1079959, TI
mp-1079648, TI
mp-1079967, SM
mp-1079559, trivial
mp-1079975, TI
mp-1079978, None
mp-1079562, TI
mp-1079988, TI
mp-1079994, SM
mp-1079995, None
mp-1079999, SM
mp-1080000, None
mp-4419, trivial
mp-1078742, SM
mp-1080017, trivial
mp-1080005, None
mp-1080028, trivial
mp-31496, SM
mp-1080042, None
mp-1080052, None
mp-1080049, TI
mp-4497, trivial
mp-1080060, None
mp-1080061, None
mp-1080068, None
mp-23516, TI
mp-680731, trivial
mp-1079144, SM
mp-1080104, SM
mp-1080122, None
mp-1080124, None
mp-1080130, SM
mp-1080133, SM
mp-11441, SM
mp-1078336, SM
mp-1080140, trivial
mp-1080146, SM
mp-1080118, None
mp-907688, SM
mp-1080176, TI
mp-1080181, SM
mp-1080183, SM
mp-1080180, None
mp-1080184, None
mp-1080232, None
mp-622599, None
mp-3666, trivial
mp-24854, SM
mp-1079437, trivial
mp-18814, SM
mp-1095118, None
mp-1080428, trivial
mp-1080432, None
mp-1078361, TI
mp-18965, SM
mp-18986, trivial
mp-1080439, trivial
mp-1080460, None
mp-1079724, None
mp-1080474, None
mp-1080475, None
mp-1079971, trivial
mp-1080507, None
mp-1078331, trivial
mp-1080537, SM
mp-1080515, None
mp-21101, SM
mp-1080523, None
mp-1080529, trivial
mp-1080531, None
mp-20196, SM
mp-1080533, SM
mp-1080543, None
mp-3342, trivial
mp-616378, trivial
mp-1080534, None
mp-1080078, SM
mp-1080558, SM
mp-1080559, SM
mp-1080575, None
mp-1080584, None
mp-1080586, None
mp-1080587, None
mp-1080595, TI
mp-1079338, None
mp-1080606, SM
mp-1080617, None
mp-1080614, trivial
mp-12525, trivial
mp-4243, SM
mp-1080646, SM
mp-8613, trivial
mp-1080657, TI
mp-1080672, None
mp-1080677, trivial
mp-1080693, trivial
mp-1078625, SM
mp-1080702, TI
mp-1079416, None
mp-1080722, None
mp-1080710, None
mp-1080713, None
mp-1078261, None
mp-1080719, trivial
mp-1080714, None
mp-3731, trivial
mp-1080711, None
mp-1080727, None
mp-1080729, SM
mp-1080734, None
mp-1627, TI
mp-1080757, SM
mp-2826, trivial
mp-1080767, SM
mp-5076, trivial
mp-1080762, SM
mp-1080773, SM
mp-1243, trivial
mp-25014, TI
mp-1080789, None
mp-1080794, TI
mp-1080796, SM
mp-1080792, None
mp-1080800, TI
mp-13641, trivial
mp-1080801, None
mp-19051, trivial
mp-1080799, None
mp-1080818, None
mp-1080812, None
mp-1078871, trivial
mp-1080814, SM
mp-1080816, TI
mp-30686, SM
mp-14142, None
mp-1080825, None
mp-1080828, SM
mp-18969, trivial
mp-1019544, trivial
mp-1080842, trivial
mp-1080840, None
mp-557639, SM
mp-1084749, None
mp-6504, trivial
mp-13073, TI
mp-1084761, SM
mp-1084760, None
mp-754329, None
mp-1079331, None
mp-1084771, None
mp-865129, SM
mp-1078734, None
mp-4531, trivial
mp-18771, SM
mp-1080041, trivial
mp-1084797, SM
mp-1084804, TI
mp-1084815, TI
mp-675651, trivial
mp-1084823, None
mp-1084826, SM
mp-18857, trivial
mp-1084838, None
mp-1084840, None
mp-22323, trivial
mp-863723, SM
mp-13005, SM
mp-1086653, SM
mp-19059, None
mp-1078634, SM
mp-1086660, SM
mp-1080058, None
mp-1086666, trivial
mp-1087218, SM
mp-690590, None
mp-1078868, None
mp-1087230, None
mp-1087235, TI
mp-1087236, None
mp-551918, trivial
mp-1087228, TI
mp-5328, trivial
mp-1087476, None
mp-1087478, TI
mp-1080080, None
mp-1087498, TI
mp-1079403, SM
mp-1087509, trivial
mp-861620, SM
mp-1087538, None
mp-14294, None
mp-1087519, None
mp-22817, SM
mp-1091362, None
mp-19399, SM
mp-1091368, None
mp-1091371, None
mp-1079708, None
mp-1078551, None
mp-1091380, None
mp-1091386, TI
mp-8249, trivial
mp-1091390, None
mp-8257, trivial
mp-1091391, TI
mp-1091394, None
mp-867301, None
mp-1078718, SM
mp-1092225, None
mp-8680, TI
mp-1092278, SM
mp-1092291, None
mp-18967, SM
mp-1092301, SM
mp-1079630, trivial
mp-19339, None
mp-1087507, trivial
mp-1079901, None
mp-7446, trivial
mp-1080023, None
mp-1094034, None
mp-1094046, None
mp-1094075, None
mp-1080506, trivial
mp-1094112, None
mp-7617, trivial
mp-1079477, None
mp-10413, trivial
mp-1080753, SM
mp-1084766, None
mp-550579, trivial
mp-1095111, SM
mp-638008, SM
mp-631229, trivial
mp-651002, SM
mp-556251, TI
mp-637384, SM
mp-566581, trivial
mp-819044, SM
mp-1079759, None
mp-818781, SM
mp-906708, trivial
mp-1080491, TI
mp-611990, SM
mp-654932, None
mp-908533, SM
mp-914067, None
mp-628821, trivial
mp-556816, trivial
mp-1092271, TI
mp-1080670, None
mp-621363, SM
mp-1099573, None
mp-714977, TI
mp-650767, SM
mp-917381, None
mp-908116, trivial
mp-566532, trivial
mp-1095029, TI
mp-1079007, SM
mp-1095035, SM
mp-1080787, TI
mp-1095046, SM
mp-23160, trivial
mp-20683, SM
mp-1095058, SM
mp-1095065, None
mp-1095055, None
mp-1095068, SM
mp-1095072, None
mp-1095071, TI
mp-1095076, SM
mp-669913, TI
mp-1095074, SM
mp-1095083, None
mp-13008, TI
mp-1095079, trivial
mp-542734, trivial
mp-1095100, SM
mp-862697, None
mp-621689, None
mp-1080037, TI
mp-1095110, None
mp-1078906, SM
mp-18937, TI
mp-1095109, trivial
mp-1095117, SM
mp-7904, trivial
mp-1340, trivial
mp-1095131, None
mp-886, trivial
mp-1095136, None
mp-1095141, None
mp-1095139, None
mp-1095144, SM
mp-1095140, None
mp-19389, SM
mp-1095147, TI
mp-1095152, SM
mp-1095164, None
mp-1095160, SM
mp-1143, trivial
mp-13854, SM
mp-1095167, trivial
mp-24932, SM
mp-1095180, trivial
mp-1095187, None
mp-1078595, None
mp-5327, trivial
mp-676040, trivial
mp-1095204, None
mp-13931, SM
mp-1021504, None
mp-6122, None
mp-690558, None
mp-384, trivial
mp-1096790, None
mp-1096987, None
mp-1096885, None
mp-1096926, None
mp-1096939, None
mp-754401, None
mp-1080746, TI
mp-1079540, SM
mp-1096852, None
mp-1096838, None
mp-1080123, trivial
mp-1096853, None
mp-1080470, None
mp-27253, trivial
mp-1097048, None
mp-546321, None
mp-20723, SM
mp-1080725, None
mp-1096882, None
mp-1096988, None
mp-1078274, TI
mp-1097043, None
mp-1022724, None
mp-546190, trivial
mp-10302, None
mp-558955, SM
mp-573473, None
mp-991139, None
mp-796253, TI
mp-550423, None
mp-557643, SM
mp-555056, trivial
mp-22950, SM
mp-7670, trivial
mp-1078833, SM
mp-561813, SM
mp-556769, SM
mp-1078860, SM
mp-569106, None
mp-1080573, TI
mp-1079764, SM
mp-1078220, TI
mp-917370, trivial
mp-22962, SM
mp-19238, SM
mp-13109, None
mp-8208, trivial
mp-27255, trivial
mp-13583, TI
mp-18765, trivial
mp-13993, TI
mvc-15307, None
mp-675830, None
mp-546810, trivial
mp-983357, None
mp-1078409, trivial
mp-552056, trivial
mp-6459, trivial
mp-989534, None
mp-556953, trivial
mp-1079330, None
mp-1079839, trivial
mp-566698, trivial
mp-623098, None
mp-23548, TI
mvc-16529, None
mp-22077, SM
mp-22272, None
mp-13056, None
mp-21450, None
mp-21870, SM
mp-22942, trivial
mp-866066, None
mp-867932, None
mp-8932, trivial
mp-31793, None
mp-542776, None
mp-13445, trivial
mp-1079322, None
mp-31529, None
mp-32455, None
mp-21218, None
mp-35835, None
mp-25524, None
mp-504708, None
mp-20576, TI
mp-568887, trivial
mp-19945, None
mp-567698, SM
mvc-5737, None
mp-20452, None
mp-557805, None
mp-561766, SM
mp-21344, None
mp-567931, None
mp-558258, trivial
mp-27769, TI
mp-22511, None
mp-20000, SM
mp-32580, None
mp-21358, TI
mp-510315, TI
mvc-6039, None
mp-567694, None
mp-20959, SM
mp-21389, trivial
mp-20816, SM
mp-29616, trivial
mvc-12168, None
mp-541013, trivial
mp-9902, TI
mp-574639, SM
mp-547522, trivial
mp-1079082, trivial
mp-1078806, trivial
mp-554931, trivial
mp-1100921, None
mp-1087506, None
mp-1095132, trivial
mp-782695, None
mp-698, None
mp-754760, None
mp-656880, None
mp-6929, trivial
mp-759568, None
mp-7273, None
mp-8896, SM
mp-8895, SM
mp-765404, None
mp-780835, None
mp-8127, trivial
mp-9259, trivial
mvc-13032, None
mp-672257, TI
mp-7193, trivial
mvc-11334, None
mp-8864, SM
mp-7079, trivial
mp-762624, None
mp-640597, TI
mp-639910, SM
mp-762412, None
mvc-13028, None
mp-762391, None
mp-7064, TI
mp-9903, None
mp-753651, None
mp-744274, None
mp-624492, None
mp-634381, trivial
mp-674708, None
mp-754198, None
mp-674325, None
mp-975640, SM
mp-9102, trivial
mp-771973, None
mp-684958, None
mp-762271, None
mp-7080, TI
mp-762266, None
mp-574262, None
mvc-15991, None
mp-676180, None
mp-7147, SM
mp-989460, None
mp-989459, None
mp-685011, None
mp-9888, None
mvc-11351, None
mp-7693, trivial
mp-6023, trivial
mvc-12826, None
mp-985468, SM
mp-655297, None
mvc-13706, None
mp-768222, None
mp-11176, SM
mp-3179, SM
mp-5594, trivial
mp-3852, SM
mp-5652, trivial
mp-5618, trivial
mp-2874, trivial
mp-561871, None
mp-677516, None
mp-762268, None
mp-676229, None
mp-675987, None
mp-675766, None
mp-621619, TI
mp-613733, None
mp-612175, SM
mp-8090, trivial
mp-768240, None
mp-783902, None
mp-782702, None
mp-9694, None
mp-753693, None
mp-775433, None
mp-541600, trivial
mp-308, TI
mp-632402, None
mp-764999, None
mp-867714, None
mp-14344, TI
mp-11017, trivial
mp-760546, None
mp-769466, None
mp-567545, SM
mp-753495, None
mp-753459, None
mp-569617, trivial
mp-753081, None
mp-764325, None
mp-752926, None
mp-753156, None
mp-755194, None
mp-764204, None
mp-676816, None
mp-752477, None
mp-770845, None
mp-761285, None
mp-867701, None
mp-4071, None
mp-770649, None
mp-760539, None
mp-770603, None
mp-767042, None
mp-760401, None
mp-760400, None
mp-637614, trivial
mp-766964, None
mp-766908, None
mp-763708, None
mp-759876, None
mp-763691, None
mp-11018, trivial
mp-763576, None
mp-19989, SM
mp-31015, trivial
mp-21493, TI
mp-31017, None
mp-31029, TI
mp-29914, None
mp-31054, SM
mp-20082, None
mp-3107, trivial
mp-28629, SM
mp-757826, None
mp-34421, None
mp-27171, trivial
mp-765182, None
mp-3471, TI
mp-34579, None
mp-30192, None
mp-20352, trivial
mp-23709, trivial
mp-30242, None
mp-34036, None
mp-22043, SM
mp-35397, None
mp-28939, TI
mp-22039, TI
mp-505200, trivial
mp-1095411, SM
mp-29005, SM
mp-505292, TI
mp-24030, None
mp-29057, trivial
mp-20624, SM
mp-11016, trivial
mp-22378, SM
mp-36225, None
mp-27587, TI
mp-505517, SM
mp-3683, SM
mp-31404, None
mp-31405, None
mp-20748, None
mp-36890, None
mp-29201, None
mp-37315, None
mp-37430, None
mp-31423, SM
mp-22418, SM
mp-37947, None
mp-20844, None
mp-22490, SM
mp-22597, SM
mp-27862, trivial
mp-627380, None
mp-29364, trivial
mp-29365, trivial
mp-21869, trivial
mp-22583, trivial
mp-18807, None
mp-31516, None
mp-18924, None
mp-5427, trivial
mp-23133, SM
mp-571419, None
mp-567241, None
mp-567248, TI
mp-542752, None
mp-542824, TI
mp-542881, TI
mp-763498, None
mp-763323, None
mp-770101, None
mp-770094, None
mp-763318, None
mp-676038, None
mp-675266, None
mp-769904, None
mp-767352, None
mp-769888, None
mp-765788, None
mp-643013, trivial
mp-568168, SM
mp-38102, None
mp-613839, None
mp-552028, None
mp-867750, None
mp-755013, None
mp-861268, None
mp-764683, None
mp-754621, None
mp-758594, None
mp-605650, SM
mp-754262, None
mp-31928, None
mp-602393, trivial
mp-753802, None
mp-753747, None
mp-601846, None
mp-765359, None
mp-627151, None
mp-757872, None
mp-768241, None
mp-763080, None
mp-765201, None
mp-755380, None
mp-765184, None
mp-849389, None
mp-768063, None
mp-762971, None
mp-768007, None
mp-696353, None
mp-762918, None
mp-762915, None
mp-754632, None
mp-607475, SM
mp-545346, None
mp-5454, TI
mp-31621, SM
mp-567621, TI
mp-557030, None
mp-567670, None
mp-546757, trivial
mp-567713, None
mp-546846, None
mp-547017, trivial
mp-31649, None
mp-548170, None
mp-552963, trivial
mp-548479, trivial
mp-548609, SM
mp-549490, SM
mp-549580, SM
mp-549737, trivial
mp-550117, None
mp-567908, SM
mp-550306, SM
mp-550925, trivial
mp-551283, trivial
mp-551741, trivial
mp-552177, trivial
mp-552663, trivial
mp-553278, None
mp-553374, None
mp-569565, SM
mp-568370, None
mp-561475, trivial
mp-569637, SM
mp-568498, None
mp-31785, None
mp-568519, SM
mp-573877, None
mp-581496, None
mp-35589, None
mp-759386, None
mp-561716, SM
mp-568625, None
mp-31907, None
mp-634106, None
mp-569873, SM
mp-540849, SM
mp-540846, TI
mp-558430, trivial
mp-568782, TI
mp-568809, SM
mp-6494, trivial
mp-568838, None
mp-582406, None
mp-32057, None
mp-754311, None
mp-540966, trivial
mp-1004758, None
mp-753990, None
mp-568116, trivial
mp-753719, None
mp-849524, None
mp-753691, None
mp-1003485, None
mp-21243, None
mp-559953, None
mp-568967, SM
mp-568991, None
mp-32311, None
mp-32338, None
mp-8891, None
mp-541312, trivial
mp-570498, None
mp-32795, None
mp-570529, SM
mp-641815, None
mp-570568, SM
mp-570677, SM
mp-1095524, SM
mp-510456, trivial
mp-571223, None
mp-18775, SM
mp-1021466, None
mp-1021490, None
mp-1021492, None
mp-1021494, None
mp-18819, TI
mp-18849, trivial
mp-10221, None
mp-1022730, None
mp-29964, SM
mp-8771, TI
mp-10415, None
mp-24860, TI
mp-4242, TI
mp-19142, None
mp-20781, None
mp-636287, SM
mp-1003313, None
mp-505067, None
mp-25092, TI
mp-19290, TI
mp-864792, None
mp-18721, TI
mp-18740, trivial
mp-6026, trivial
mvc-662, None
mvc-667, None
mvc-668, None
mvc-671, None
mvc-678, None
mvc-688, None
mvc-687, None
mvc-708, None
mvc-740, None
mp-550722, SM
mvc-636, None
mvc-10857, ERROR
mvc-12773, ERROR
mp-715515, None
mp-861587, SM
mp-864685, None
mp-866385, None
mp-867221, None
mp-547517, SM
mp-11285, SM
mp-13508, None
mp-13510, SM
mp-13511, None
mp-10076, None
mp-13541, trivial
mp-11665, TI
mp-11666, SM
mp-11667, SM
mp-11668, None
mp-11752, SM
mp-11753, SM
mp-10244, TI
mp-10245, TI
mp-10326, trivial
mp-25305, None
mp-1407, SM
mp-10440, SM
mp-10486, trivial
mp-10518, trivial
mp-10558, SM
mp-12324, trivial
mp-10776, trivial
mp-14696, SM
mp-12611, TI
mp-10924, SM
mp-12732, None
mp-10960, trivial
mp-15009, None
mp-12803, TI
mp-12826, None
mp-13128, trivial
mp-15753, None
mp-16043, SM
mp-16044, SM
mp-16045, SM
mp-553248, trivial
mp-2760, TI
mp-4513, SM
mp-29419, trivial
mp-19189, SM
mp-19066, None
mp-22623, TI
mp-765198, None
mp-4300, TI
mp-20752, trivial
mp-22729, None
mp-4412, trivial
mp-22808, None
mp-3354, SM
mp-30945, trivial
mp-30946, trivial
mp-23085, SM
mp-23095, trivial
mp-29821, SM
mp-545706, TI
mp-28687, SM
mp-540687, None
mp-1094110, None
mp-20208, None
mp-22770, SM
mp-715582, None
mp-643431, trivial
mp-819185, None
mp-5999, None
mp-1095231, None
mp-18878, None
mp-5280, trivial
mp-1095255, trivial
mp-1095287, trivial
mp-1095296, None
mp-1095324, SM
mp-1095240, SM
mp-1095367, None
mp-1095369, SM
mp-1095406, None
mp-1095215, None
mp-1095424, SM
mp-21199, SM
mp-1095455, None
mp-1095457, SM
mp-1095458, TI
mp-1095467, TI
mp-1095498, TI
mp-1095506, None
mp-646456, SM
mp-1095528, SM
mp-1095537, None
mp-1095552, SM
mp-1095560, None
mp-1095575, SM
mp-1095577, None
mp-1095585, TI
mp-1095593, None
mp-1095624, None
mp-1095622, trivial
mp-1095635, None
mp-1095653, TI
mp-1095685, SM
mp-1095591, None
mp-2733, trivial
mp-6628, trivial
mp-1095435, TI
mp-1095238, SM
mp-1096788, None
mp-567598, None
mp-561574, trivial
mp-557675, SM
mp-557929, SM
mp-5798, TI
mp-774191, None
mp-765357, None
mp-630927, None
mvc-15486, None
mp-655489, trivial
mp-510764, None
mp-31519, None
mp-32405, None
mp-19137, SM
mp-25472, None
mp-33056, None
mvc-700, None
mp-540803, None
mp-35185, None
mp-37030, None
mp-570702, None
mvc-637, None
mp-23129, SM
mp-561779, None
mp-624081, trivial
mp-1094547, None
mp-782682, None
mp-782681, None
mp-775697, None
mp-764895, None
mp-757238, None
mp-675479, None
mp-7572, trivial
mp-764818, None
mp-764820, None
mp-767644, None
mp-7566, trivial
mp-7038, trivial
mp-984714, None
mp-756244, None
mp-628766, TI
mp-7466, trivial
mp-7456, trivial
mp-9595, trivial
mp-9540, None
mp-9539, None
mp-9529, SM
mp-8487, SM
mp-7645, trivial
mp-8459, trivial
mp-765559, None
mp-9440, TI
mp-8418, TI
mp-30961, SM
mp-8377, trivial
mp-7644, trivial
mp-9397, trivial
mp-9396, trivial
mp-973540, TI
